-3.500000000000000000e+00 0.000000000000000000e+00
-3.250000000000000000e+00 0.000000000000000000e+00
-3.000000000000000000e+00 0.000000000000000000e+00
-2.750000000000000000e+00 0.000000000000000000e+00
-2.500000000000000000e+00 0.000000000000000000e+00
-2.250000000000000000e+00 0.000000000000000000e+00
-2.000000000000000000e+00 0.000000000000000000e+00
-1.750000000000000000e+00 0.000000000000000000e+00
-1.500000000000000000e+00 0.000000000000000000e+00
-1.250000000000000000e+00 0.000000000000000000e+00
-1.000000000000000000e+00 4.481002714589368862e-09
-7.500000000000000000e-01 4.458298372788969443e-06
-5.000000000000000000e-01 4.136841202900643595e-04
-2.500000000000000000e-01 4.779479190750501871e-03
0.000000000000000000e+00 2.168845951857068313e-02
2.500000000000000000e-01 5.802188949565987436e-02
5.000000000000000000e-01 1.069101746418169158e-01
7.500000000000000000e-01 1.577888107360432834e-01
1.000000000000000000e+00 2.062037294907850260e-01
1.250000000000000000e+00 2.532243731337738835e-01
1.500000000000000000e+00 2.958460070153505761e-01
1.750000000000000000e+00 3.326333439029559580e-01
2.000000000000000000e+00 3.659694425238109172e-01
2.250000000000000000e+00 3.946671133575430090e-01
2.500000000000000000e+00 4.194354911950198272e-01
2.750000000000000000e+00 4.383454262777287669e-01
3.000000000000000000e+00 4.509822891801463784e-01
3.250000000000000000e+00 4.567966853059097776e-01
3.500000000000000000e+00 4.570406957043987028e-01
3.750000000000000000e+00 4.521377233557561937e-01
4.000000000000000000e+00 4.414123372111187216e-01
4.250000000000000000e+00 4.279627514296958091e-01
4.500000000000000000e+00 4.053686966497188071e-01
4.750000000000000000e+00 3.799601533435226774e-01
5.000000000000000000e+00 3.299234944809120162e-01
5.250000000000000000e+00 2.609227371912189453e-01
5.500000000000000000e+00 2.266864680386808384e-01
5.750000000000000000e+00 2.189697302013490776e-01
6.000000000000000000e+00 2.223170893309542040e-01
6.250000000000000000e+00 2.284220675661733368e-01
6.500000000000000000e+00 2.339905269811117239e-01
6.750000000000000000e+00 2.364831245327139730e-01
7.000000000000000000e+00 2.372868251800922257e-01
7.250000000000000000e+00 2.355655447208063191e-01
7.500000000000000000e+00 2.314379737315195584e-01
7.750000000000000000e+00 2.254906233577691765e-01
8.000000000000000000e+00 2.199282774610057112e-01
8.250000000000000000e+00 2.147582901077860207e-01
8.500000000000000000e+00 2.093274041072774316e-01
8.750000000000000000e+00 2.073475650857496966e-01
9.000000000000000000e+00 2.081581660010928259e-01
9.250000000000000000e+00 2.080832376460684252e-01
9.500000000000000000e+00 2.093192137979480727e-01
9.750000000000000000e+00 2.110896442511756288e-01
1.000000000000000000e+01 2.117234564312553968e-01
1.025000000000000000e+01 2.105168436543945754e-01
1.050000000000000000e+01 2.079859872108871244e-01
1.075000000000000000e+01 2.058802658582785383e-01
1.100000000000000000e+01 2.043217296312685449e-01
1.125000000000000000e+01 2.024943398241327852e-01
1.150000000000000000e+01 1.999920156155945983e-01
1.175000000000000000e+01 1.998801113717391942e-01
1.200000000000000000e+01 2.004339150756415666e-01
1.225000000000000000e+01 2.008076736191044542e-01
1.250000000000000000e+01 1.994464219222586432e-01
1.275000000000000000e+01 1.985162969695873636e-01
1.300000000000000000e+01 1.979756129629745010e-01
1.325000000000000000e+01 1.977535288343043318e-01
1.350000000000000000e+01 1.981938034945661120e-01
1.375000000000000000e+01 1.998264185156103101e-01
1.400000000000000000e+01 1.994189558864479794e-01
1.425000000000000000e+01 1.979217333515455313e-01
1.450000000000000000e+01 1.974503208904119511e-01
1.475000000000000000e+01 1.975451118426788388e-01
1.500000000000000000e+01 1.974566100463643059e-01
1.525000000000000000e+01 1.975668329576134308e-01
1.550000000000000000e+01 1.981826863271513306e-01
1.575000000000000000e+01 1.975679144074574400e-01
1.600000000000000000e+01 1.967279621750745167e-01
1.625000000000000000e+01 1.953551590485345935e-01
1.650000000000000000e+01 1.952305501636012464e-01
1.675000000000000000e+01 1.974673801814373908e-01
1.700000000000000000e+01 1.996195530044883037e-01
1.725000000000000000e+01 2.024773103553712816e-01
1.750000000000000000e+01 2.055868889099145835e-01
1.775000000000000000e+01 2.065787558921829137e-01
1.800000000000000000e+01 2.067892592538537466e-01
1.825000000000000000e+01 2.066213334597621076e-01
1.850000000000000000e+01 2.062294879762944511e-01
1.875000000000000000e+01 2.052269472065541001e-01
1.900000000000000000e+01 2.067386974887381601e-01
1.925000000000000000e+01 2.071426919095496755e-01
1.950000000000000000e+01 2.061881184669707157e-01
1.975000000000000000e+01 2.044388625855737551e-01
2.000000000000000000e+01 2.023955190709854912e-01
2.025000000000000000e+01 1.996629519552460819e-01
2.050000000000000000e+01 1.967403600243145256e-01
2.075000000000000000e+01 1.952018865320444552e-01
2.100000000000000000e+01 1.935094620128512410e-01
2.125000000000000000e+01 1.913834853261135172e-01
