-3.500000000000000000e+00 0.000000000000000000e+00
-3.250000000000000000e+00 0.000000000000000000e+00
-3.000000000000000000e+00 0.000000000000000000e+00
-2.750000000000000000e+00 0.000000000000000000e+00
-2.500000000000000000e+00 0.000000000000000000e+00
-2.250000000000000000e+00 0.000000000000000000e+00
-2.000000000000000000e+00 0.000000000000000000e+00
-1.750000000000000000e+00 0.000000000000000000e+00
-1.500000000000000000e+00 0.000000000000000000e+00
-1.250000000000000000e+00 0.000000000000000000e+00
-1.000000000000000000e+00 0.000000000000000000e+00
-7.500000000000000000e-01 8.608805686955793659e-08
-5.000000000000000000e-01 1.404287006507753145e-05
-2.500000000000000000e-01 2.916048632285333001e-04
0.000000000000000000e+00 2.288993049443466266e-03
2.500000000000000000e-01 9.276398837956915597e-03
5.000000000000000000e-01 2.416869295935014650e-02
7.500000000000000000e-01 4.707259163319699874e-02
1.000000000000000000e+00 7.610122090533945338e-02
1.250000000000000000e+00 1.091816516182271962e-01
1.500000000000000000e+00 1.442712670183027568e-01
1.750000000000000000e+00 1.781035622695952003e-01
2.000000000000000000e+00 2.092746763843774394e-01
2.250000000000000000e+00 2.369673904882136362e-01
2.500000000000000000e+00 2.616889815371173933e-01
2.750000000000000000e+00 2.838967715736203101e-01
3.000000000000000000e+00 3.020474834364423322e-01
3.250000000000000000e+00 3.192764427440797914e-01
3.500000000000000000e+00 3.340987662835627203e-01
3.750000000000000000e+00 3.449472991256039012e-01
4.000000000000000000e+00 3.515243301772818518e-01
4.250000000000000000e+00 3.515183884560745819e-01
4.500000000000000000e+00 3.405743889730201146e-01
4.750000000000000000e+00 3.209336806503183537e-01
5.000000000000000000e+00 2.915881401059552402e-01
5.250000000000000000e+00 2.580573257688751898e-01
5.500000000000000000e+00 2.296589852610504690e-01
5.750000000000000000e+00 2.109298693510057721e-01
6.000000000000000000e+00 2.015741683696925524e-01
6.250000000000000000e+00 1.981332121739688978e-01
6.500000000000000000e+00 1.990045419713299679e-01
6.750000000000000000e+00 2.033552608772490333e-01
7.000000000000000000e+00 2.091970505168331551e-01
7.250000000000000000e+00 2.138179031010093711e-01
7.500000000000000000e+00 2.155689476074679478e-01
7.750000000000000000e+00 2.175030731560991248e-01
8.000000000000000000e+00 2.188603696745454741e-01
8.250000000000000000e+00 2.137787513436811004e-01
8.500000000000000000e+00 2.067446788502852739e-01
8.750000000000000000e+00 2.020500318938257822e-01
9.000000000000000000e+00 2.010149274868489044e-01
9.250000000000000000e+00 2.009054142930363773e-01
9.500000000000000000e+00 2.012590505052930245e-01
9.750000000000000000e+00 2.024909124970705465e-01
1.000000000000000000e+01 2.041799988131473564e-01
1.025000000000000000e+01 2.043644478802665865e-01
1.050000000000000000e+01 2.047192186242554612e-01
1.075000000000000000e+01 2.051655358758613101e-01
1.100000000000000000e+01 2.047916524878602151e-01
1.125000000000000000e+01 2.026421842445904342e-01
1.150000000000000000e+01 2.001868277920430816e-01
1.175000000000000000e+01 2.003809525683648007e-01
1.200000000000000000e+01 2.019282380418489231e-01
1.225000000000000000e+01 2.029014762631603241e-01
1.250000000000000000e+01 2.044167885357848213e-01
1.275000000000000000e+01 2.054130754952897264e-01
1.300000000000000000e+01 2.040813509266478643e-01
1.325000000000000000e+01 2.021985527659302673e-01
1.350000000000000000e+01 2.002804654720214406e-01
1.375000000000000000e+01 2.003817228701675612e-01
1.400000000000000000e+01 2.003038013442689225e-01
1.425000000000000000e+01 2.004344010816835053e-01
1.450000000000000000e+01 2.009827754732625982e-01
1.475000000000000000e+01 2.016935515337579810e-01
1.500000000000000000e+01 2.017090709477731558e-01
1.525000000000000000e+01 2.011415530290877607e-01
1.550000000000000000e+01 1.993350046759103378e-01
1.575000000000000000e+01 1.981097599725774594e-01
1.600000000000000000e+01 1.969401833104835464e-01
1.625000000000000000e+01 1.969349494695826763e-01
1.650000000000000000e+01 1.986355470594559913e-01
1.675000000000000000e+01 1.993211617305528649e-01
1.700000000000000000e+01 1.988177841107716948e-01
1.725000000000000000e+01 1.977676947840746879e-01
1.750000000000000000e+01 1.977977343317720293e-01
1.775000000000000000e+01 1.979760500707738735e-01
1.800000000000000000e+01 1.973713389541707219e-01
1.825000000000000000e+01 1.972373334846591331e-01
1.850000000000000000e+01 1.971811876876338465e-01
1.875000000000000000e+01 1.978382633972756433e-01
1.900000000000000000e+01 1.980639092227481912e-01
1.925000000000000000e+01 1.979128915851699200e-01
1.950000000000000000e+01 1.993321629571872811e-01
1.975000000000000000e+01 1.999185056269090210e-01
2.000000000000000000e+01 2.001461689985913339e-01
2.025000000000000000e+01 1.999064279360522889e-01
2.050000000000000000e+01 1.972293451256538488e-01
2.075000000000000000e+01 1.943118976508962648e-01
2.100000000000000000e+01 1.912878919026831381e-01
2.125000000000000000e+01 1.898828973415574994e-01
